1.632895939901168585e+09,-2.455460154086602231e-01,-1.468213815775191444e-01,5.026721911967826223e-02,-1.086135887299232439e-01
1.632895939901705503e+09,3.887000385788422913e-02,1.194050105744049461e-01,5.898036389839680926e-02,-5.902703843529408939e-02
1.632895939902178049e+09,4.867745279810990061e-02,7.844710408949355507e-02,6.701495226085521853e-03,-9.440488140664938382e-03
1.632895939902594566e+09,-1.474715260064035360e-01,-1.468213815775191444e-01,-1.762745451270039954e-01,-2.007028964199488175e-01
1.632895939903117657e+09,-9.843428130527516473e-02,-1.980187646836583937e-01,-1.414219660121298072e-01,-2.113285857687979274e-01
1.632895939903496027e+09,-4.939703660414681424e-02,-1.263424283350634281e-01,-5.429051822494431606e-02,1.889468345626600654e-02
1.632895939903973341e+09,-1.180491791857265077e-01,-1.980187646836583937e-01,-1.152825316759741453e-01,5.431364795242969029e-02
1.632895939904444218e+09,-1.376640770661778646e-01,-2.082582413048862380e-01,-2.285534137993152637e-01,-1.688258283734015153e-01
1.632895939904814005e+09,-2.455460154086602231e-01,-2.799345776534811758e-01,-2.546928481354709395e-01,-6.611083133452683169e-02
1.632895939905249119e+09,-2.259311175282088802e-01,-2.492161477897976429e-01,-2.808322824716265598e-01,-2.356695241432201285e-03
1.632895939905467749e+09,-1.867013217673062220e-01,-1.570608581987469887e-01,-1.065693868972556052e-01,4.368795860358058725e-02
1.632895939905525923e+09,-1.572789749466292075e-01,-1.263424283350634281e-01,-2.459797033567523716e-01,-1.015297958306905085e-01
1.632895939905636787e+09,-1.997468978346979979e-02,3.748919760458215011e-02,1.541464000480406889e-02,8.268994107416903494e-03
1.632895939905688524e+09,9.447657037207214670e-03,1.701024436212645111e-02,8.511979823455245731e-02,8.619071599897699942e-02
1.632895939905727148e+09,9.447657037207214670e-03,1.194050105744049461e-01,1.373986669068637534e-01,2.243657990588237769e-02
1.632895939905759335e+09,3.887000385788422913e-02,1.091655339531771018e-01,1.373986669068637534e-01,-2.714997038874678026e-02
1.632895939905798435e+09,3.887000385788422913e-02,1.194050105744049461e-01,2.245301146940492099e-01,2.952037280511511305e-02
