1.632899474425067663e+09,-1.925278638353680044e-02,-7.687994970003897421e-02,-1.951351485517136553e-01,-1.357491517418527027e-02
1.632899474425389051e+09,3.563005596019210020e-02,3.484225650710200649e-03,1.036486385862147724e-01,1.560115492323904673e-01
1.632899474425681353e+09,-7.413562872726570108e-02,-6.080711462988914323e-02,-5.453101342798263168e-02,-9.639621174483854749e-02
1.632899474425954342e+09,-1.995821255129317795e-01,-2.938632231470617584e-01,-3.269515252302114816e-01,-6.998085153310266149e-01
1.632899474426236391e+09,-1.446992831692028580e-01,-1.652805425858630828e-01,-3.695549653751625113e-02,-6.090137035741571142e-02
1.632899474426532030e+09,-7.413562872726570108e-02,-6.884353216496405525e-02,-1.059222120181668551e-02,-1.437226669280689817e-01
1.632899474426800966e+09,5.915127410750448816e-02,1.561761588171336479e-01,2.266772568194793946e-01,3.571489837611198648e-01
1.632899474427077532e+09,-1.682205013165152530e-01,-1.974262127261627309e-01,-1.072575640993817664e-01,-5.301362782687730341e-02
1.632899474427365065e+09,-3.877518706914308555e-01,-4.626279913836350288e-01,-4.939189356896420691e-01,-6.840330302699498821e-01
1.632899474427696466e+09,-2.387841557584524099e-01,-2.134990477963125688e-01,-1.863473901064804650e-01,4.163928253958357889e-02
1.632899474427947283e+09,-1.839013134147235162e-01,-1.652805425858630828e-01,-6.331877187321581502e-02,8.502186645754480909e-02
1.632899474428209066e+09,-1.917417194638276479e-01,-1.331348724455634069e-01,-9.846980565414857611e-02,1.126289653144292441e-01
1.632899474428481340e+09,-4.661559311824721719e-01,-5.269193316642343250e-01,-5.466454863610411552e-01,-4.750078532106820628e-01
1.632899474428750515e+09,-4.426347130351597770e-01,-4.706644089187099200e-01,-4.675556603539424705e-01,-3.527478439873367733e-01
1.632899474429033041e+09,-1.368588771200987542e-01,-6.884353216496405525e-02,-1.599841147707808942e-01,3.453173699653122597e-01
1.632899474429308891e+09,-3.493359848174505677e-02,-6.884353216496405525e-02,-2.127106654421800358e-01,-1.161155680711845606e-01
1.632899474429565668e+09,5.915127410750448816e-02,9.992123607160921517e-02,4.213432946958244746e-02,2.901031722515434175e-01
1.632899474429896116e+09,-3.015074041512854630e-01,-3.420817283575112722e-01,-4.939189356896420691e-01,-5.736046348424121977e-01
1.632899474430206060e+09,-4.277400453084918841e-02,3.484225650710200649e-03,-1.336208394350813233e-01,-2.028807359071070349e-01
1.632899474430455923e+09,1.994924386198384386e-02,9.992123607160921517e-02,-1.937997964704987405e-02,4.952702507012198690e-02
1.632899474430706501e+09,6.699168015660862674e-02,1.722489938872834858e-01,1.475874308123807099e-01,1.757309055587364943e-01
1.632899474430999517e+09,-4.277400453084918841e-02,-6.080711462988914323e-02,-1.336208394350813233e-01,-1.910491221112994298e-01
1.632899474431255341e+09,-1.682205013165152530e-01,-2.858268056119868117e-01,-3.445270421206778622e-01,-7.195278716573726419e-01
1.632899474431535721e+09,9.835330435302513941e-02,6.777556593130953932e-02,7.728536325051520162e-02,-2.935040023526208283e-02
1.632899474431791306e+09,3.178846737279407697e-01,3.892322673343062700e-01,4.463712179503090960e-01,5.819496458814644724e-01
1.632899474432060003e+09,3.962887342189820306e-01,3.972686848693811612e-01,4.903100101764750751e-01,6.095567447383488657e-01
1.632899474432349920e+09,-3.493359848174505677e-02,-9.295278477018881214e-02,-3.695549653751625113e-02,-1.200594393364537577e-01
1.632899474432603836e+09,-1.995821255129317795e-01,-3.340453108224363254e-01,-3.884658343468437858e-01,-6.643136739436038551e-01
1.632899474432867765e+09,-1.925278638353680044e-02,1.152064318578511874e-02,1.563751892576139002e-01,3.729244688221966531e-01
1.632899474433169127e+09,-1.290184710709946225e-01,-1.170620373754135690e-01,-6.331877187321581502e-02,2.427767170683129416e-01
1.632899474433420897e+09,-2.387841557584524099e-01,-3.340453108224363254e-01,-3.708903174563774052e-01,-2.344317060292606669e-01
1.632899474433699369e+09,-5.367195856244093566e-01,-6.474655946903581372e-01,-7.487639306014045593e-01,-5.854362486382197472e-01
1.632899474433991432e+09,-3.485498404459102528e-01,-4.385187387784102997e-01,-6.081597954776735149e-01,-5.420536647202585101e-01
1.632899474434262276e+09,2.237998011386912178e-01,2.927952569134072425e-01,3.057670828265781071e-01,6.056128734730796825e-01
1.632899474434563398e+09,1.218745225003375204e-01,5.973914839623462730e-02,-8.968204720891538584e-02,-2.186562209681838509e-01
1.632899474434828997e+09,1.375553345985457698e-01,1.481397412820587289e-01,1.387996723671475197e-01,1.638992917629288892e-01
1.632899474435105562e+09,-7.413562872726570108e-02,-1.572441250507881638e-01,-2.214984238874131983e-01,-4.040181704358364323e-01
1.632899474435366154e+09,2.081189890404829546e-01,1.963582464925082149e-01,2.178894983742462044e-01,2.072818756808901264e-01
