1.617592646059246302e+09,6.742096972156960688e-02,4.397395962980162748e-02,5.215865595359408385e-02,1.475043104169805608e-01
1.617592646060493231e+09,3.958278971325824430e-02,9.565104289305559337e-02,1.063210184705315614e-01,4.778787726610788517e-03
1.617592646060844660e+09,-4.393175031167582262e-02,5.216147182361151324e-03,9.278042784129719722e-02,-2.993823130618186029e-02
1.617592646061100960e+09,-2.174480299208787423e-03,-5.938020689670630431e-02,-1.780313847433902252e-01,-2.993823130618186029e-02
1.617592646061334133e+09,-2.174480299208787423e-03,-1.239765609757737669e-01,-2.051125660018589536e-01,-8.008503657577123458e-02
1.617592646061747551e+09,-3.001266030752014133e-02,-2.062239444926583162e-02,7.923983721206281916e-02,-3.379567786538104079e-02
1.617592646062133551e+09,-2.174480299208787423e-03,-4.646093608089281457e-02,-6.970665970951525625e-02,1.249368084500915473e-02
1.617592646062400341e+09,-2.174480299208787423e-03,-2.062239444926583162e-02,1.153688406589097222e-02,9.735750514739117956e-02
1.617592646062661886e+09,6.742096972156960688e-02,-7.703123633452340149e-03,-2.908488782181213941e-02,4.335325331860261783e-02
1.617592646062922955e+09,-2.174480299208787423e-03,-1.110572901599602702e-01,-2.908488782181213941e-02,-4.151057098377940874e-02
1.617592646063148737e+09,5.350187971741392212e-02,5.216147182361151324e-03,9.278042784129719722e-02,7.421282579219608266e-02
1.617592646063380003e+09,9.525914972988096252e-02,8.273177207724209670e-02,-5.616606908028087819e-02,2.406602052260670491e-02
1.617592646063624144e+09,1.174460970494689040e-02,1.813541799817464106e-02,2.507747469512534161e-02,9.213411674116053036e-04
1.617592646063835621e+09,3.958278971325824430e-02,1.344088553404960695e-01,-2.908488782181213941e-02,-2.993823130618186029e-02
1.617592646063995123e+09,5.350187971741392212e-02,5.689323044561511722e-02,1.063210184705315614e-01,-2.222333818778349235e-02
1.617592646064076185e+09,5.350187971741392212e-02,6.981250126142861390e-02,1.063210184705315614e-01,3.949580675940343732e-02
1.617592646064149857e+09,6.742096972156960688e-02,5.216147182361151324e-03,-1.554429719257776829e-02,2.792346708180588541e-02
1.617592646064221144e+09,2.566369970910256648e-02,5.216147182361151324e-03,-6.970665970951525625e-02,-5.694035722057613769e-02
1.617592646064300299e+09,-3.001266030752014133e-02,-7.703123633452340149e-03,-1.509502034849214691e-01,-6.465525033897449869e-02
1.617592646064358711e+09,-4.393175031167582262e-02,6.981250126142861390e-02,-1.554429719257776829e-02,-5.308291066137695718e-02
